,root,d+,d-
GO:0000493,7,1,0
GO:2000974,6,3,0
GO:0007043,6,2,7
GO:0032732,4,3,2
GO:0050769,4,4,5
GO:0097291,5,1,0
GO:1900223,3,3,0
GO:0007497,3,2,0
GO:0036297,6,1,2
GO:0045631,5,2,3
GO:0006539,8,2,0
GO:0046716,3,1,0
GO:0045210,6,1,2
GO:1905551,4,3,0
GO:0032720,5,3,0
GO:0070169,3,3,2
GO:0097281,7,1,0
GO:0061217,4,2,1
GO:0009449,5,3,0
GO:0030162,5,2,6
GO:0033120,5,4,1
GO:1900276,4,1,0
GO:0044255,3,2,11
GO:0051481,3,1,1
GO:1904892,4,2,3
GO:0090361,4,2,1
GO:0006869,4,2,20
GO:0007166,3,1,29
GO:1904429,4,3,2
GO:1990506,5,1,0
GO:0030450,5,3,2
GO:0050931,3,2,5
GO:0097722,2,2,1
GO:0034334,7,2,1
GO:0009263,5,3,1
GO:0019317,6,2,1
GO:0051394,4,1,0
GO:0007186,3,1,38
GO:0090076,5,1,0
GO:0031503,2,1,18
GO:0034756,6,2,3
GO:0072032,4,2,1
GO:0090074,6,2,0
GO:0021555,4,2,0
GO:0031112,5,3,2
GO:0045841,5,6,1
GO:0035874,5,2,0
GO:1904445,3,5,0
GO:0010042,5,1,1
GO:0009220,7,3,7
GO:2000511,4,2,1
GO:1902065,4,3,1
GO:2000896,4,2,1
GO:0170038,5,3,5
GO:0071307,6,3,0
GO:1903690,5,4,0
GO:0042100,5,2,5
GO:0090230,5,3,1
GO:0051055,4,4,6
GO:0035352,4,3,1
GO:0043388,5,2,2
GO:0060579,4,4,2
GO:0035793,6,2,0
GO:0052111,3,1,1
GO:0036075,3,1,1
GO:0046426,5,3,1
GO:1903391,4,2,2
GO:0001956,4,5,4
GO:0045797,5,3,0
GO:0046511,7,3,0
GO:0001662,4,2,2
GO:0000281,4,2,3
GO:0019408,6,2,0
GO:1904409,5,2,1
GO:0003259,7,1,0
GO:1902080,5,3,2
GO:0097022,6,1,0
GO:0042182,4,4,6
GO:0030097,4,1,12
GO:0009822,5,2,0
GO:0046785,5,3,4
GO:0031987,2,2,3
GO:0018964,4,2,0
GO:0009398,6,4,0
GO:1901232,4,3,1
GO:1900222,3,3,0
GO:1990145,5,2,0
GO:0071391,5,2,0
GO:0086014,6,2,4
GO:0036483,6,2,2
GO:1901621,5,3,0
GO:0002637,4,2,4
GO:0033631,4,2,3
GO:0018126,5,1,3
GO:0045448,4,2,3
GO:0099612,5,1,2
GO:0090031,5,3,2
GO:1905004,6,3,0
GO:0045818,5,4,0
GO:0045659,7,3,0
GO:0009123,5,1,7
GO:0006515,6,1,2
GO:1901189,4,3,0
GO:1905684,5,2,1
GO:0071372,6,2,0
GO:0042753,2,3,2
GO:1901135,3,1,20
GO:0097360,3,1,3
GO:0007130,4,4,1
GO:0035994,4,1,1
GO:0060629,3,3,0
GO:0002063,4,2,6
GO:0070233,7,3,3
GO:0060366,5,1,0
GO:0072285,5,3,0
GO:0035455,5,1,1
GO:0007198,5,2,0
GO:0030186,3,3,1
GO:0038194,4,1,0
GO:1902822,6,2,2
GO:0002574,5,1,0
GO:0001788,4,2,3
GO:0022009,5,1,0
GO:0071865,5,2,1
GO:0086004,5,3,5
GO:0035902,3,1,1
GO:0032976,6,1,0
GO:0018195,6,1,4
GO:0002638,4,3,1
GO:0035720,4,1,0
GO:0035766,5,2,4
GO:1902217,6,1,2
GO:0033132,5,2,0
GO:0060462,3,2,1
GO:0033539,7,1,2
GO:0060311,5,4,0
GO:0035772,5,2,0
GO:0010987,4,3,0
GO:1900409,3,4,0
GO:1900281,5,4,0
GO:0106070,5,2,2
GO:0006287,6,2,0
GO:0032376,5,3,3
GO:0002383,4,1,0
GO:0016024,6,2,0
GO:0090394,2,3,1
GO:0030100,4,3,8
GO:0035621,5,2,0
GO:1900149,6,3,1
GO:0051835,4,2,0
GO:0061061,3,1,4
GO:0120071,8,2,1
GO:0048625,4,2,2
GO:0046055,7,3,0
GO:1905145,5,3,1
GO:1901685,4,2,1
GO:0061026,4,1,3
GO:0034465,4,2,0
GO:0099161,6,4,0
GO:0019448,7,3,2
GO:0090220,5,2,1
GO:0016321,4,2,1
GO:0006850,4,2,0
GO:0140965,9,1,0
GO:0032905,4,1,3
GO:0002250,3,1,6
GO:0032847,2,3,3
GO:0044042,5,1,5
GO:0045916,4,4,4
GO:0060327,3,2,0
GO:0099145,3,7,0
GO:0042167,4,3,0
GO:0032877,4,4,0
GO:1902732,4,2,0
GO:0006896,5,2,1
GO:1903002,4,4,0
GO:0090559,3,1,4
GO:1902669,5,3,1
GO:0048011,5,2,3
GO:0031408,6,2,0
GO:0072086,5,2,0
GO:0051164,6,1,1
GO:0048146,4,3,2
GO:2000521,5,3,0
GO:0019858,6,1,0
GO:0010138,6,2,2
GO:0043407,6,3,1
GO:1902601,5,3,0
GO:1900015,4,2,2
GO:0006750,4,5,2
GO:0140354,5,1,2
GO:0009156,7,2,3
GO:0072141,4,2,1
GO:0010985,3,3,3
GO:0061006,4,2,0
GO:0150052,6,3,0
GO:1905819,4,3,2
GO:0000820,5,2,3
GO:0045651,6,3,1
GO:0048075,3,3,0
GO:0002273,4,2,0
GO:0035938,5,2,2
GO:0051086,4,2,0
GO:0046530,5,1,5
GO:0006826,8,1,7
GO:0035987,4,2,4
GO:0007368,5,2,9
GO:0001755,6,2,4
GO:0098921,8,2,1
GO:0006045,7,2,0
GO:0072553,5,1,1
GO:0043476,2,2,1
GO:0006178,6,2,0
GO:0002465,4,1,5
GO:0022408,4,3,8
GO:2000831,4,4,6
GO:0001933,6,4,7
GO:0033341,4,1,1
GO:0019440,5,2,0
GO:0060737,4,3,2
GO:2001034,5,3,0
GO:0009066,5,2,8
GO:0072131,5,2,2
GO:0016310,5,1,6
GO:0086019,4,2,5
GO:0018149,5,1,1
GO:0030309,5,1,1
GO:0016334,3,2,1
GO:0032712,4,3,0
GO:0009251,6,2,3
GO:0010994,4,2,2
GO:0106015,4,4,0
GO:0097029,6,2,0
GO:0045723,5,5,1
GO:0071139,6,2,1
GO:0001803,6,4,1
GO:2000900,5,2,0
GO:0060563,6,1,4
GO:0097623,4,2,3
GO:0002590,5,3,1
GO:0032825,6,4,0
GO:0015813,5,2,1
GO:0051235,2,1,5
GO:0031646,3,3,4
GO:1903035,3,3,3
GO:0002291,6,1,3
GO:0060318,5,2,1
GO:0043500,2,2,8
GO:0021604,3,2,4
GO:0033594,5,2,2
GO:0072047,4,3,2
GO:0007199,5,1,0
GO:1904977,4,2,0
GO:1905335,6,2,1
GO:0042339,4,2,2
GO:0051754,5,2,0
GO:1903109,7,3,0
GO:0097018,6,1,3
GO:0032447,8,1,0
GO:0015846,5,2,4
GO:0010642,4,3,2
GO:0006692,6,2,2
GO:0015878,5,4,1
GO:0035458,6,2,0
GO:1902948,8,2,0
GO:0061163,6,1,0
GO:0110135,4,1,0
GO:0032676,4,2,1
GO:0008595,5,3,2
GO:0015965,7,1,1
GO:0038094,6,1,1
GO:0039535,6,2,2
GO:1903961,5,4,1
GO:0018216,5,2,1
GO:0051867,3,2,0
GO:0016333,5,1,1
GO:2000142,7,2,3
GO:0070961,4,7,2
GO:1904808,6,3,0
GO:0071887,5,1,8
GO:2000785,5,3,2
GO:0090259,5,2,2
GO:0061743,5,1,0
GO:0071965,2,2,0
GO:0045188,5,2,2
GO:0090161,6,1,1
GO:0021537,3,2,8
GO:0042168,3,2,4
GO:0021986,3,2,0
GO:2000383,3,2,1
GO:0043506,9,1,2
GO:0048882,4,2,2
GO:1901344,5,2,1
GO:0032278,3,4,2
GO:0042483,4,3,1
GO:1901844,5,2,1
GO:0051770,5,3,0
GO:0016129,5,3,1
GO:0002895,5,3,1
GO:0060720,4,2,1
GO:0043923,3,2,0
GO:0002728,5,4,0
GO:0070638,6,3,1
GO:0008589,4,2,3
GO:0006206,5,2,5
GO:0002582,4,3,1
GO:0060587,5,3,1
GO:1904245,5,1,2
GO:0051607,4,2,4
GO:0061451,4,2,1
GO:0051608,5,2,2
GO:2000532,5,2,2
GO:0034383,3,1,3
GO:1903812,5,3,0
GO:0098543,3,2,2
GO:0033085,7,3,2
GO:0033153,5,2,0
GO:1905869,2,4,0
GO:0071610,4,1,2
GO:0006540,8,2,0
GO:0097528,2,2,0
GO:1905032,2,3,2
GO:0051894,5,5,0
GO:0048713,5,2,2
GO:2000382,3,3,1
GO:0045583,7,2,2
GO:0042102,6,4,3
GO:0032581,6,1,0
GO:2000975,6,3,0
GO:0007320,3,4,4
GO:0000492,7,1,0
GO:0090171,4,2,1
GO:0031449,7,2,0
GO:0000266,6,2,5
GO:0072009,4,2,6
GO:0051230,4,2,1
GO:0050770,4,3,4
GO:0009110,4,3,2
GO:0010142,6,2,0
GO:0046061,7,3,0
GO:0002495,4,2,6
GO:0009159,7,2,2
GO:0140507,3,2,1
GO:0048919,6,2,1
GO:0048259,5,2,5
GO:1901137,4,2,14
GO:1903358,5,2,1
GO:0060380,6,1,1
GO:0021637,4,2,0
GO:0046098,6,1,2
GO:0050796,5,3,3
GO:0031272,6,2,1
GO:1903918,4,2,1
GO:1904877,6,3,0
GO:0006638,4,1,3
GO:1903960,5,4,1
GO:0003278,4,2,1
GO:0021698,3,2,2
GO:0032515,7,3,3
GO:0031400,5,3,10
GO:0002504,3,1,5
GO:0038162,5,2,0
GO:0048562,4,3,8
GO:0042413,6,2,0
GO:0035284,5,3,0
GO:0006781,5,3,0
GO:0150013,3,4,0
GO:0043569,4,3,0
GO:2000547,6,2,2
GO:0106300,6,1,0
GO:1904187,3,3,2
GO:0072681,6,1,2
GO:0002648,4,3,1
GO:1900280,4,3,0
GO:1990743,5,2,0
GO:0035337,4,2,6
GO:0039695,3,1,0
GO:1904120,4,4,0
GO:0015779,7,1,0
GO:0035862,7,2,1
GO:0001868,5,3,1
GO:0006559,6,3,0
GO:0071258,4,2,0
GO:0072008,6,3,2
GO:1903919,3,3,0
GO:0048864,4,2,1
GO:0030836,5,5,2
GO:0061043,5,3,2
GO:0036017,5,1,1
GO:0034976,4,1,10
GO:0072564,3,2,2
GO:0036500,4,2,3
GO:0034653,4,4,0
GO:0008015,4,1,8
GO:0060678,5,2,0
GO:0021793,5,2,0
GO:0031037,6,2,0
GO:0090672,4,1,1
GO:2001111,5,3,0
GO:2000594,4,3,0
GO:0030451,5,3,1
GO:0021985,5,2,0
GO:0009996,4,3,3
GO:0006575,3,2,19
GO:0006555,5,2,2
GO:0007386,5,1,2
GO:1903039,5,3,3
GO:0031536,6,3,0
GO:0042069,4,3,3
GO:0060996,3,2,4
GO:1901529,5,3,1
GO:0060935,5,1,2
GO:0050865,3,3,7
GO:0061888,4,3,2
GO:0009057,4,2,8
GO:0061884,5,2,2
GO:0009314,3,1,3
GO:0042219,4,2,8
GO:0070100,5,4,0
GO:0120187,4,3,0
GO:1902224,4,2,3
GO:0032379,4,4,1
GO:0031630,5,3,2
GO:0097320,6,1,3
GO:0021769,3,2,1
GO:0098773,5,3,3
GO:1990166,7,1,0
GO:0019747,4,3,3
GO:0006309,5,2,3
GO:1990806,3,1,1
GO:0051649,3,2,27
GO:0035914,4,2,5
GO:0007584,3,2,3
GO:0071727,7,2,0
GO:1902624,4,3,2
GO:0031456,6,2,1
GO:0034765,4,3,4
GO:0051974,6,3,1
GO:0051176,4,3,3
GO:0099563,6,1,2
GO:0010984,3,2,5
GO:0097155,5,1,0
GO:0043307,5,1,3
GO:0007617,4,1,4
GO:0021874,5,2,0
GO:0006507,7,1,0
GO:0035282,4,1,6
GO:1990535,7,1,0
GO:0000025,7,2,0
GO:0071265,7,1,2
GO:0032643,4,2,2
GO:1903905,6,3,0
GO:0060332,4,4,1
GO:0099504,4,2,6
GO:0008582,4,4,1
GO:0090214,3,2,1
GO:2000464,4,4,0
GO:0060023,3,2,0
GO:0140718,8,1,2
GO:0015722,5,2,0
GO:0030204,4,3,2
GO:0003344,4,3,2
GO:1905039,4,2,27
GO:0036508,7,1,2
GO:0003340,6,3,0
GO:0002222,6,1,0
GO:0014866,5,1,2
GO:0150012,3,4,0
GO:0009206,8,3,2
GO:0045920,4,3,3
GO:0061795,5,1,2
GO:0002444,4,1,10
GO:0120007,5,3,0
GO:0030327,7,1,0
GO:0070672,5,1,1
GO:0010795,6,2,0
GO:1903954,3,3,0
GO:2000679,6,2,2
GO:0051451,5,1,1
GO:0046543,4,1,1
GO:0008057,4,1,0
GO:0016255,5,2,0
GO:0007008,6,1,1
GO:0055119,5,1,4
GO:0042998,4,4,0
GO:1904050,5,3,0
GO:0090676,6,1,0
GO:0050805,3,4,5
GO:0042404,4,4,0
GO:0042665,5,2,1
GO:0035249,8,1,4
GO:0060592,3,2,2
GO:0097500,6,2,0
GO:0071549,6,3,0
GO:0010585,4,2,0
GO:0050918,4,1,4
GO:0010841,3,4,0
GO:0034553,7,2,0
GO:0044848,1,1,2
GO:0045598,4,2,3
GO:0002931,3,1,0
GO:0001731,5,2,2
GO:0006983,4,3,0
GO:0002901,5,2,2
GO:0009956,4,1,0
GO:0003309,4,2,2
GO:1902232,5,2,1
GO:0048145,4,2,4
GO:1904356,6,2,3
GO:0097498,6,1,0
GO:1905355,6,1,0
GO:0002691,4,2,7
GO:0043010,6,1,10
GO:0001999,5,2,1
GO:0035348,5,2,0
GO:0043179,6,1,0
GO:0051298,3,2,4
GO:0061002,4,4,0
GO:0043311,4,5,0
GO:1905184,8,1,0
GO:0120042,5,3,0
GO:0072749,5,4,0
GO:0042340,5,3,0
GO:2000146,3,4,2
GO:0050667,5,3,3
GO:0007521,4,2,0
GO:0021682,4,2,1
GO:0046697,3,3,0
GO:0106090,4,3,0
GO:0007179,6,2,4
GO:1904798,7,2,0
GO:0031509,7,2,0
GO:0001836,4,2,3
GO:0042694,4,2,0
GO:1903017,6,2,0
GO:0042552,4,1,7
GO:0032964,3,2,3
GO:2001153,3,4,0
GO:0097190,3,2,10
GO:0070232,7,2,6
GO:0071455,4,3,0
GO:0044210,9,1,0
GO:0031952,7,2,3
GO:0036216,6,2,1
GO:0035303,6,2,5
GO:1904539,5,3,0
GO:1901699,4,2,10
GO:0031640,3,2,4
GO:0035272,4,1,3
GO:0002520,2,2,3
GO:0032309,5,2,5
GO:0050966,5,2,0
GO:0006396,6,2,11
GO:0032972,3,2,0
GO:0070668,5,3,0
GO:1902167,6,4,0
GO:0006538,7,3,4
GO:1901988,4,3,6
GO:0060844,6,2,1
GO:0010661,5,3,2
GO:0019362,5,2,3
GO:0070786,5,3,1
GO:0021849,4,2,0
GO:0099550,5,2,5
GO:0035307,6,4,3
GO:1902074,3,1,3
GO:0098904,4,3,1
GO:1901249,5,2,1
GO:0043132,9,1,1
GO:2000987,4,5,0
GO:0003025,5,1,2
GO:1905834,4,4,1
GO:0071878,6,2,1
GO:0006144,5,2,6
GO:0010607,6,3,0
GO:1903515,4,2,0
GO:0035771,5,2,3
GO:0009738,4,2,2
GO:0014843,6,1,0
GO:1905208,3,4,3
GO:0006829,8,1,3
GO:0005980,7,2,4
GO:0015919,5,1,3
GO:1902378,6,2,0
GO:1903531,3,4,8
GO:0086098,5,2,0
GO:0050820,3,3,1
GO:0006776,5,2,1
GO:1901526,6,4,1
GO:0034444,3,3,1
GO:0099072,3,1,5
GO:0002717,5,4,3
GO:0060912,4,2,1
GO:2000977,5,2,2
GO:0099041,4,1,0
GO:0010923,6,3,2
GO:0048205,5,2,0
GO:0045600,4,3,1
GO:2000304,4,4,0
GO:0003214,5,1,2
GO:0055007,5,3,9
GO:0034203,5,2,0
GO:0032277,3,4,2
GO:0035855,6,2,0
GO:0071223,5,3,0
GO:1904340,5,3,1
GO:0046677,3,1,4
GO:1990000,4,2,3
GO:0010909,5,4,0
GO:0086042,5,1,2
GO:0000226,3,2,14
GO:0061136,5,3,4
GO:0006995,5,2,0
GO:0019550,7,2,0
GO:0033028,5,1,7
GO:0072044,4,2,3
GO:0002276,4,3,0
GO:1903080,6,2,1
GO:0120045,5,2,0
GO:0003172,4,1,1
GO:1901072,6,2,3
GO:0030279,3,3,1
GO:0120302,3,2,0
GO:1905229,6,2,0
GO:0046605,4,4,2
GO:2000389,5,3,1
GO:0071709,5,3,5
GO:0061445,6,2,0
GO:0098969,4,4,2
GO:0006264,7,2,3
GO:0010615,4,3,1
GO:0007140,4,2,3
GO:0021942,6,1,0
GO:0032888,5,3,1
GO:0007143,4,2,5
GO:1990778,5,1,11
GO:0046271,4,2,1
GO:0035437,5,2,2
GO:1990001,6,2,0
GO:0086053,5,2,0
GO:0032667,4,2,2
GO:0006734,7,1,2
GO:0002839,4,4,3
GO:0015761,6,1,0
GO:0021586,4,3,1
GO:1903850,6,2,1
GO:0099170,5,1,2
GO:1902533,4,3,19
GO:2000050,5,2,4
GO:0032570,5,2,1
GO:0046058,7,2,2
GO:0030833,6,3,3
GO:1903116,3,3,3
GO:0008535,7,1,1
GO:1902869,5,2,2
GO:0072716,4,3,1
GO:1905291,5,3,0
GO:0006114,6,2,1
GO:0061029,3,2,0
GO:0006631,4,2,15
GO:0090192,4,2,3
GO:0006122,7,2,0
GO:0036316,5,3,0
GO:0006427,6,1,0
GO:0061081,5,2,3
GO:0002808,6,3,2
GO:1905735,6,3,1
GO:0001507,5,2,0
GO:1905176,3,4,0
GO:0140251,5,1,0
GO:0060066,4,2,1
GO:0038065,4,1,1
GO:1900210,5,3,0
GO:0031175,5,2,11
GO:0003117,7,1,0
GO:1904219,6,2,0
GO:0006177,8,3,1
GO:0036005,5,1,3
GO:0051899,4,1,6
GO:0035592,4,2,2
GO:1905204,4,3,1
GO:1905526,3,2,1
GO:0000050,4,3,0
GO:0021966,7,2,1
GO:1904772,4,1,0
GO:0002478,4,2,3
GO:0070585,6,1,3
GO:0071635,4,3,2
GO:0033687,3,1,3
GO:1903801,5,3,2
GO:1904998,7,3,0
GO:0003064,5,1,0
GO:0006835,7,1,8
GO:0003273,4,2,0
GO:0010041,6,1,1
GO:0070778,5,2,1
GO:0035791,7,1,4
GO:0002218,3,2,1
GO:2000225,4,5,0
GO:0048389,5,1,1
GO:0010738,5,2,1
GO:0086054,5,2,0
GO:0042129,6,3,6
GO:0002926,9,1,0
GO:1903434,5,3,0
GO:0021871,4,2,3
GO:0046832,4,4,0
GO:0006911,5,2,5
GO:0061430,4,1,2
GO:2000668,6,2,2
GO:0035509,8,2,0
GO:0046443,6,1,1
GO:0006311,4,2,0
GO:0140455,7,1,1
GO:0060496,5,2,0
GO:0007220,4,1,0
GO:1990884,6,1,2
GO:0032361,5,5,0
GO:0002774,6,1,0
GO:1990401,5,1,0
GO:0042307,5,5,0
GO:0048743,5,5,0
GO:0035502,4,3,2
GO:0038097,5,3,0
GO:0061370,5,4,2
GO:0001560,3,2,0
GO:0060434,4,3,0
GO:0003058,5,1,0
GO:0051097,5,3,1
GO:0002683,2,3,16
GO:1904157,7,1,0
GO:0048535,4,1,0
GO:0042354,6,1,1
GO:1903891,5,2,2
GO:0006868,5,3,5
GO:0071286,6,2,0
GO:1901376,4,1,2
GO:1903279,7,2,2
GO:0072049,3,2,1
GO:0030334,4,2,20
GO:0010269,4,1,0
GO:0036155,6,1,1
GO:0031946,5,3,3
GO:1902308,7,2,2
GO:0034614,5,3,3
GO:0046081,7,3,0
GO:2001037,6,3,0
GO:0048692,5,4,0
GO:0060324,3,2,1
GO:0097066,4,1,2
GO:0009698,3,2,2
GO:0099575,5,2,0
GO:0071351,6,2,1
GO:0021800,5,1,1
GO:0006713,6,2,0
GO:2000104,6,3,4
GO:0060744,6,2,0
GO:0033152,5,2,1
GO:0090084,4,3,2
GO:0000491,6,1,2
GO:0034349,5,1,4
GO:2000448,5,3,0
GO:1902889,9,1,1
GO:0043508,7,3,0
GO:1905580,5,3,0
GO:0006935,3,2,6
GO:0070901,6,2,0
GO:0052695,9,1,4
GO:0034421,6,2,0
GO:2000983,5,1,1
GO:0010045,5,1,0
GO:0002875,5,4,0
GO:0006258,5,2,2
GO:0001541,3,2,8
GO:0030263,5,2,0
GO:0030705,4,1,3
GO:0090080,6,2,0
GO:0072138,4,3,0
GO:1903949,3,3,0
GO:0120158,4,4,0
GO:0006703,4,3,0
GO:0045977,5,3,0
GO:0055086,3,2,7
GO:0045618,3,4,0
GO:0006071,5,1,2
GO:0090143,4,1,1
GO:0071660,5,3,0
GO:0051621,4,2,2
GO:0032496,4,3,2
GO:0035568,6,2,1
GO:1904328,5,2,1
GO:1905934,4,3,0
GO:1904828,5,4,0
GO:0032829,8,3,2
GO:0008643,5,1,3
GO:0140245,7,1,1
GO:1905125,6,2,0
GO:0045914,4,3,1
GO:0017148,5,4,7
GO:2000041,6,3,0
GO:0048294,4,3,0
GO:1990113,6,1,0
GO:0050793,2,2,40
GO:0007129,4,2,2
GO:0002428,4,2,2
GO:0000380,9,1,1
GO:1990858,4,1,1
GO:0021965,4,2,0
GO:0010743,4,2,2
GO:0070198,7,1,4
GO:1904404,4,2,0
GO:0000916,4,2,0
GO:0022412,2,2,8
GO:0032917,7,1,3
GO:0006497,5,2,11
GO:0002684,2,3,10
GO:0003167,7,2,0
GO:1901264,5,1,11
GO:0106380,6,2,3
GO:1902511,5,3,0
GO:0003091,4,2,1
GO:0072174,5,2,1
GO:0072006,3,2,7
GO:0014015,5,3,3
GO:0019346,6,3,0
GO:0071377,6,2,0
GO:0008611,5,3,1
GO:0003230,4,1,2
GO:0001661,4,2,0
GO:0002841,5,4,0
GO:0061792,4,2,1
GO:0071674,3,1,8
GO:0042374,5,1,1
GO:0044878,5,2,0
GO:0140915,8,1,0
GO:1903306,5,3,3
GO:1901016,6,2,9
GO:0001905,4,1,3
GO:0021684,3,3,1
GO:1902110,5,2,1
GO:2001023,3,2,4
GO:0097252,6,1,3
GO:1904232,5,1,2
GO:0000052,5,2,1
GO:0010637,3,4,0
GO:2000272,4,2,5
GO:1905027,5,3,0
GO:0071816,7,1,0
GO:2001054,5,3,2
GO:0060557,5,5,0
GO:1903867,3,1,2
GO:0090232,6,3,1
GO:2001140,4,3,2
GO:0014807,3,3,0
GO:0071047,6,2,1
GO:0006091,3,1,7
GO:0061589,8,1,0
GO:1904893,4,3,1
GO:1902117,4,4,8
GO:0044528,5,1,0
GO:0018410,6,1,3
GO:0006101,7,1,0
GO:0035330,5,2,2
GO:0001732,5,2,0
GO:0098928,3,1,1
GO:0002922,4,3,3
GO:0061870,6,3,0
GO:0070476,6,2,0
GO:0061107,4,2,2
GO:2000290,3,2,1
GO:0070859,5,5,0
GO:0072393,5,1,1
GO:0120190,4,4,0
GO:0019682,4,4,3
GO:0010648,3,3,6
GO:1903427,4,4,1
GO:0044782,5,2,4
GO:0006682,6,3,0
GO:1902356,5,2,0
GO:0044868,6,1,2
GO:0034436,5,2,0
GO:0014808,6,2,1
GO:0061323,3,2,6
GO:0060745,3,3,1
GO:0043279,5,1,6
GO:0002711,6,4,5
GO:0000375,8,1,1
GO:0070637,5,2,2
GO:0140958,7,3,0
GO:0072695,6,1,2
GO:0060407,3,4,0
GO:0021675,3,2,3
GO:1900373,5,4,2
GO:0006910,3,2,2
GO:0001777,5,2,1
GO:0006942,6,2,4
GO:0010866,5,4,2
GO:0043536,6,3,1
GO:1900425,4,5,1
GO:1902442,5,2,1
GO:2000077,3,4,0
GO:0042996,4,4,2
GO:0006486,4,3,7
GO:0065004,6,2,7
GO:0001805,6,5,0
GO:0021955,6,2,3
GO:0097052,5,2,1
GO:0003275,4,2,2
GO:0010469,3,2,10
GO:0035360,4,3,0
GO:0035815,3,4,0
GO:0015709,5,2,0
GO:0009098,6,3,0
GO:1900242,5,3,1
GO:2000570,8,3,0
GO:1905116,6,3,0
GO:0061691,3,3,1
GO:0060596,4,2,0
GO:1900744,6,2,2
GO:0033600,3,4,0
GO:0046015,7,1,3
GO:0035910,3,3,0
GO:0032483,6,2,0
GO:0007093,4,3,5
GO:0071606,4,1,2
GO:0061098,8,3,2
GO:0006661,6,2,5
GO:0035810,5,1,0
GO:0034398,5,1,1
GO:0044726,9,1,0
GO:1903569,5,5,0
GO:0099547,5,2,1
GO:0014075,5,1,4
GO:0072289,6,3,0
GO:1901616,4,2,9
GO:0060214,3,2,0
GO:0097696,4,1,4
GO:0006207,7,1,0
GO:0039702,3,1,2
GO:0071107,4,1,1
GO:0060397,7,1,0
GO:0060463,3,3,0
GO:0034625,8,1,0
GO:2000761,6,4,0
GO:1901999,5,3,1
GO:0070125,6,2,0
GO:0021598,4,2,1
GO:0045063,6,2,4
GO:0034157,5,3,0
GO:0060876,4,2,1
GO:0019043,2,2,1
GO:0001798,7,3,1
GO:0010226,5,1,1
GO:0061355,5,2,3
GO:0009051,5,3,0
GO:1905581,4,3,0
GO:0030578,7,1,0
GO:0061185,4,3,0
GO:2000736,4,2,5
GO:0016254,6,2,0
GO:0045004,6,2,0
GO:2000781,4,3,2
GO:0021893,5,2,0
GO:0006212,7,2,0
GO:0140213,5,3,1
GO:0002033,6,3,0
GO:0099601,4,1,4
GO:0007272,2,2,1
GO:0060492,4,4,0
GO:0090297,6,4,0
GO:0039536,4,3,0
GO:0042417,7,1,5
GO:0032212,6,4,0
GO:0035684,5,1,1
GO:0021678,3,2,0
GO:0032459,5,2,3
GO:0070942,4,2,3
GO:0001711,5,2,2
GO:0010906,4,3,5
GO:0150117,4,3,2
GO:0071393,6,3,0
GO:0061371,5,2,1
GO:0042262,4,2,0
GO:1903770,6,1,0
GO:0010043,5,1,2
GO:0042351,6,1,0
GO:0048372,6,2,1
GO:0015756,6,1,0
GO:0015700,4,1,1
GO:0070158,7,2,0
GO:2000833,3,5,4
GO:0009953,4,1,7
GO:0021546,3,2,6
GO:0046425,5,2,3
GO:1904778,5,3,1
GO:1900106,4,4,0
GO:1903044,5,1,2
GO:0043627,4,1,1
GO:0050883,4,2,0
GO:2000107,5,3,5
GO:2000816,5,4,1
GO:0038108,5,2,0
GO:2000006,5,2,1
GO:1903716,5,2,0
GO:0040001,5,2,1
GO:0060603,5,3,3
GO:0030488,5,2,8
GO:0046326,5,3,0
GO:0002244,4,2,6
GO:1902046,4,3,0
GO:0040016,3,2,0
GO:0045660,7,3,0
GO:0097050,6,1,3
GO:0006573,5,2,2
GO:0036071,4,1,0
GO:0021924,5,1,1
GO:0019391,7,2,0
GO:0090389,5,2,0
GO:0042723,4,3,3
GO:0035026,5,1,0
GO:0033079,6,1,4
GO:0043379,4,2,3
GO:0072706,4,2,1
GO:1902838,6,2,0
GO:0046094,7,1,1
GO:1901804,6,1,1
GO:0036498,4,1,3
GO:0030647,6,1,2
GO:0032700,4,3,1
GO:0061307,5,2,1
GO:0032901,3,3,0
GO:0097094,3,3,1
GO:0031622,4,4,1
GO:0051780,3,2,0
GO:0048199,3,2,5
GO:0031665,4,5,1
GO:0007309,3,3,1
GO:0070246,7,1,1
GO:0060551,5,2,1
GO:0007254,6,1,4
GO:0060080,5,2,2
GO:0046580,6,3,0
GO:0032717,4,3,0
GO:0071358,5,2,1
GO:1904440,5,3,0
GO:0006089,4,2,5
GO:0030001,6,1,8
GO:0021718,4,2,1
GO:0051443,6,3,1
GO:1990548,4,2,0
GO:0070200,6,2,3
GO:2000549,5,3,0
GO:0086048,7,2,0
GO:2001178,5,3,0
GO:1905320,5,2,1
GO:0002468,3,1,5
GO:1905071,7,2,2
GO:1901985,6,3,1
GO:1904491,7,1,1
GO:1902572,7,2,1
GO:0070234,7,3,3
GO:0072169,5,3,0
GO:1903533,5,2,2
GO:1905939,3,3,4
GO:1900221,3,2,2
GO:0072104,4,2,1
GO:0141087,5,3,2
GO:0071315,7,2,0
GO:0060020,6,1,0
GO:0051005,7,2,0
GO:0099542,7,1,2
GO:0061865,6,1,0
GO:1900228,3,3,1
GO:0002552,3,4,0
GO:0035750,5,1,0
GO:0060291,4,2,3
